id,date,jour,heure,fin,lieu,cours,coach,capacite,presents,finie,statut,releve
70184017372020,2026-06-07,Dimanche,10:00,10:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,0,0,False,disponible,2026-06-06 11:49
70184017510000,2026-06-07,Dimanche,10:00,10:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 11:49
70269289552120,2026-06-07,Dimanche,10:00,10:45,Le 33 Foch,BOOTCAMP,MATTEO,0,0,False,disponible,2026-06-06 17:41
70269289843560,2026-06-07,Dimanche,10:00,10:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 17:41
70269289912640,2026-06-07,Dimanche,10:00,10:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 17:41
69914956376300,2026-06-07,Dimanche,10:00,10:45,Le 33 Foch,BOOTCAMP,MATTEO,0,0,False,disponible,2026-06-06 23:46
69915414737600,2026-06-07,Dimanche,10:00,10:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 23:46
69915414596600,2026-06-07,Dimanche,10:00,10:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 23:46
46942365730000,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 13:12
46942366039480,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 13:12
46942366195980,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 13:12
47052598286340,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 21:47
47052598370440,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 21:47
47052598422200,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 21:47
47077052705480,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 14:19
47077052784920,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 14:19
47077052827720,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 14:19
47202331463040,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 00:06
47202331519680,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 00:06
47202331586740,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 00:06
47254574516140,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-05 22:33
47254574549520,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-05 22:33
47254574590380,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-05 22:33
47442683531760,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 22:47
47442683591120,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 22:47
47442683618020,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 22:47
69869766116080,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-02 23:33
69869766174820,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,0,0,False,disponible,2026-06-02 23:33
69869766215060,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-02 23:33
69880305305680,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 18:47
69880305687660,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 18:47
69880305852320,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 18:47
69914961551700,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 16:12
69915399147900,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 16:12
69915399211820,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 16:12
69924623403300,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 09:25
69924623421140,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 09:25
69924623497260,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 09:25
69993163541860,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-05 20:29
69993165523560,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-05 20:29
69993166110420,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-05 20:29
70013488540520,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-02 10:54
70013488585680,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,0,0,False,disponible,2026-06-02 10:54
70013488620820,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-02 10:54
70050568763620,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 19:52
70050568823460,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 19:52
70050568863500,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 19:52
70153738506860,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-05 18:42
70153738541400,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,0,0,False,disponible,2026-06-05 18:42
70153738569880,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-05 18:42
70183932956660,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 11:49
70184017450360,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,0,0,False,disponible,2026-06-06 11:49
70184017484480,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 11:49
70269289681640,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 17:41
70269289891500,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 17:41
70269290099540,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 17:41
69914956308900,2026-06-07,Dimanche,11:00,11:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 23:46
69915414700260,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 23:46
69915414578540,2026-06-07,Dimanche,11:00,11:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 23:46
46942365672060,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 13:12
47052598530840,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 21:47
47077052919660,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 14:19
47202331068280,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 00:06
47254574639860,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-05 22:33
47442683683560,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 22:47
69869766245800,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-02 23:33
69880775202460,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 18:47
69914978968480,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 16:12
69924623515340,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 09:25
69993160394540,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-05 20:29
70013488656140,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-02 10:54
70050568905880,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 19:52
70153738615980,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-05 18:42
70183932814400,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 11:49
70269289585220,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 17:41
69915410786000,2026-06-07,Dimanche,11:30,12:15,Le 33 Foch,CUISSES ABDOS FESSIERS,MATTEO,0,0,False,disponible,2026-06-06 23:46
46942365918660,2026-06-07,Dimanche,12:00,12:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 13:12
46942365963240,2026-06-07,Dimanche,12:00,12:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 13:12
46942366397480,2026-06-07,Dimanche,12:00,12:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 13:12
47052598272280,2026-06-07,Dimanche,12:00,12:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 21:47
47052598351980,2026-06-07,Dimanche,12:00,12:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,0,0,False,disponible,2026-06-06 21:47
47052598412800,2026-06-07,Dimanche,12:00,12:45,Le 33 Foch,CARDIO-BOXING,JEREMI,0,0,False,disponible,2026-06-06 21:47
47077052655760,2026-06-07,Dimanche,12:00,12:50,Le 33 Foch,MICRO LAGREE,JULIA,0,0,False,disponible,2026-06-06 14:19
47077052774160,2026-06-07,Dimanche,12:00,12:50,Le 33 Foch,PILATES REFORMER (Niveau 2),LISA,12,12,False,complet,2026-06-06 14:19
